Ref,SampleID,Site name,DEPTH,AGE,AP (%),Pollen data source,Group
10,396,Cenote San Jose Chulchaca,81,1038,47.95321637,Neotoma,NNeo
10,397,Cenote San Jose Chulchaca,85,1125,49.41176471,Neotoma,NNeo
10,398,Cenote San Jose Chulchaca,89,1225,54.36893204,Neotoma,NNeo
10,399,Cenote San Jose Chulchaca,93,1334,63.34661355,Neotoma,NNeo
10,400,Cenote San Jose Chulchaca,97,1445,64.38356164,Neotoma,NNeo
10,401,Cenote San Jose Chulchaca,101,1558,69.95515695,Neotoma,NNeo
10,402,Cenote San Jose Chulchaca,105,0,54.21052632,Neotoma,NNeo
10,403,Cenote San Jose Chulchaca,110,2123,56.52173913,Neotoma,NNeo
10,404,Cenote San Jose Chulchaca,130,2461,52.55102041,Neotoma,NNeo
10,405,Cenote San Jose Chulchaca,150,2811,65.71428571,Neotoma,NNeo
10,406,Cenote San Jose Chulchaca,170,3162,55.10204082,Neotoma,NNeo
10,407,Cenote San Jose Chulchaca,180,3338,68.60158311,Neotoma,NNeo
10,408,Cenote San Jose Chulchaca,190,3513,62.75167785,Neotoma,NNeo
10,409,Cenote San Jose Chulchaca,200,3689,67.69230769,Neotoma,NNeo
10,410,Cenote San Jose Chulchaca,210,3864,65.90909091,Neotoma,NNeo
10,411,Cenote San Jose Chulchaca,230,4217,68.98148148,Neotoma,NNeo
10,412,Cenote San Jose Chulchaca,240,4399,71.4953271,Neotoma,NNeo
10,413,Cenote San Jose Chulchaca,256,4691,58.2781457,Neotoma,NNeo
10,414,Cenote San Jose Chulchaca,270,4947,62.05357143,Neotoma,NNeo
10,415,Cenote San Jose Chulchaca,290,5312,53.77358491,Neotoma,NNeo
10,416,Cenote San Jose Chulchaca,312,5714,65.75342466,Neotoma,NNeo
10,417,Cenote San Jose Chulchaca,319,5842,65.75342466,Neotoma,NNeo
10,418,Cenote San Jose Chulchaca,340,6226,63.77816291,Neotoma,NNeo
10,419,Cenote San Jose Chulchaca,350,6408,73.28881469,Neotoma,NNeo
10,420,Cenote San Jose Chulchaca,362,6627,70.2970297,Neotoma,NNeo
10,421,Cenote San Jose Chulchaca,371,6792,72.6744186,Neotoma,NNeo
10,422,Cenote San Jose Chulchaca,372,6810,81.4516129,Neotoma,NNeo
10,423,Cenote San Jose Chulchaca,393,7193,61.23595506,Neotoma,NNeo
11,424,Hoya Rincon de Parangueo,52,323,53.82716049,Neotoma,NNeo
11,425,Hoya Rincon de Parangueo,73,474,55.82524272,Neotoma,NNeo
11,426,Hoya Rincon de Parangueo,91,605,56.58263305,Neotoma,NNeo
11,427,Hoya Rincon de Parangueo,105,711,46.68435013,Neotoma,NNeo
11,428,Hoya Rincon de Parangueo,126,866,67.56032172,Neotoma,NNeo
11,429,Hoya Rincon de Parangueo,137,946,57.4025974,Neotoma,NNeo
11,430,Hoya Rincon de Parangueo,153,1067,62.92428198,Neotoma,NNeo
11,431,Hoya Rincon de Parangueo,165,1151,60.3286385,Neotoma,NNeo
11,432,Hoya Rincon de Parangueo,177,1237,60.2905569,Neotoma,NNeo
11,433,Hoya Rincon de Parangueo,182,1273,65.52567237,Neotoma,NNeo
11,434,Hoya Rincon de Parangueo,189,1322,67.38609113,Neotoma,NNeo
11,435,Hoya Rincon de Parangueo,195,1365,66.98564593,Neotoma,NNeo
11,436,Hoya Rincon de Parangueo,202,1417,70.44854881,Neotoma,NNeo
11,437,Hoya Rincon de Parangueo,210,1478,60.42216359,Neotoma,NNeo
11,438,Hoya Rincon de Parangueo,222,1593,51.26903553,Neotoma,NNeo
11,439,Hoya Rincon de Parangueo,235,1719,61.03896104,Neotoma,NNeo
11,440,Hoya Rincon de Parangueo,248,1841,54.61538462,Neotoma,NNeo
11,441,Hoya Rincon de Parangueo,273,2091,58.85286783,Neotoma,NNeo
11,442,Hoya Rincon de Parangueo,288,2224,56.56565657,Neotoma,NNeo
11,443,Hoya Rincon de Parangueo,301,2291,48.03149606,Neotoma,NNeo
11,444,Hoya Rincon de Parangueo,316,2363,54.41176471,Neotoma,NNeo
11,445,Hoya Rincon de Parangueo,325,2406,72.72727273,Neotoma,NNeo
11,446,Hoya Rincon de Parangueo,338,2469,65.6,Neotoma,NNeo
11,447,Hoya Rincon de Parangueo,350,2525,60.89238845,Neotoma,NNeo
11,448,Hoya Rincon de Parangueo,369,2625,58.88324873,Neotoma,NNeo
11,449,Hoya Rincon de Parangueo,385,2727,60.25,Neotoma,NNeo
11,450,Hoya Rincon de Parangueo,400,2831,71.57894737,Neotoma,NNeo
11,451,Hoya Rincon de Parangueo,413,2919,66.05744125,Neotoma,NNeo
11,452,Hoya Rincon de Parangueo,426,3007,71.50127226,Neotoma,NNeo
11,453,Hoya Rincon de Parangueo,434,3061,70.48780488,Neotoma,NNeo
11,454,Hoya Rincon de Parangueo,455,3200,58.57142857,Neotoma,NNeo
11,455,Hoya Rincon de Parangueo,478,3354,63.00268097,Neotoma,NNeo
11,456,Hoya Rincon de Parangueo,503,3541,65.72104019,Neotoma,NNeo
11,457,Hoya Rincon de Parangueo,526,3707,62.87015945,Neotoma,NNeo
11,458,Hoya Rincon de Parangueo,548,3872,68.58513189,Neotoma,NNeo
11,459,Hoya Rincon de Parangueo,559,3955,69.66824645,Neotoma,NNeo
11,460,Hoya Rincon de Parangueo,583,4136,73.30097087,Neotoma,NNeo
11,461,Hoya Rincon de Parangueo,604,4289,71.25890736,Neotoma,NNeo
11,462,Hoya Rincon de Parangueo,626,4449,70,Neotoma,NNeo
11,463,Hoya Rincon de Parangueo,669,4764,71.53652393,Neotoma,NNeo
11,464,Hoya Rincon de Parangueo,699,4988,63.25459318,Neotoma,NNeo
11,465,Hoya Rincon de Parangueo,725,5201,68.39378238,Neotoma,NNeo
11,466,Hoya Rincon de Parangueo,734,5276,64.5631068,Neotoma,NNeo
11,467,Hoya Rincon de Parangueo,757,5466,69.54314721,Neotoma,NNeo
11,468,Hoya Rincon de Parangueo,781,5667,69.66824645,Neotoma,NNeo
11,469,Hoya Rincon de Parangueo,813,5934,77.15053763,Neotoma,NNeo
11,470,Hoya Rincon de Parangueo,838,6144,73.28605201,Neotoma,NNeo
11,471,Hoya Rincon de Parangueo,865,6373,71.20418848,Neotoma,NNeo
11,472,Hoya Rincon de Parangueo,908,6733,69.34306569,Neotoma,NNeo
11,473,Hoya Rincon de Parangueo,933,6941,69.37669377,Neotoma,NNeo
11,474,Hoya Rincon de Parangueo,954,7118,67.73333333,Neotoma,NNeo
11,475,Hoya Rincon de Parangueo,985,7377,74.16267943,Neotoma,NNeo
11,476,Hoya Rincon de Parangueo,1005,7543,73.92473118,Neotoma,NNeo
11,477,Hoya Rincon de Parangueo,1030,7789,68.84057971,Neotoma,NNeo
11,478,Hoya Rincon de Parangueo,1070,8196,66.13756614,Neotoma,NNeo
11,479,Hoya Rincon de Parangueo,1090,8401,69.68911917,Neotoma,NNeo
11,480,Hoya Rincon de Parangueo,1115,8656,73.08641975,Neotoma,NNeo
11,481,Hoya Rincon de Parangueo,1153,9038,70.41884817,Neotoma,NNeo
11,482,Hoya Rincon de Parangueo,1176,9278,70.6185567,Neotoma,NNeo
11,483,Hoya Rincon de Parangueo,1197,9490,72.36180905,Neotoma,NNeo
11,484,Hoya Rincon de Parangueo,1215,9520,76.64041995,Neotoma,NNeo
12,485,Hoya San Nicolás,2.5,-7,33.56401384,Neotoma,NNeo
12,486,Hoya San Nicolás,12.5,188,43.49206349,Neotoma,NNeo
12,487,Hoya San Nicolás,27.5,502,54.19354839,Neotoma,NNeo
12,488,Hoya San Nicolás,32.5,580,36.2745098,Neotoma,NNeo
12,489,Hoya San Nicolás,37.5,650,41.86046512,Neotoma,NNeo
12,490,Hoya San Nicolás,47.5,782,47.13541667,Neotoma,NNeo
12,491,Hoya San Nicolás,57.5,925,42.51497006,Neotoma,NNeo
12,492,Hoya San Nicolás,62.5,999,49.34036939,Neotoma,NNeo
12,493,Hoya San Nicolás,72.5,1145,55.61797753,Neotoma,NNeo
12,494,Hoya San Nicolás,77.5,1216,48.04469274,Neotoma,NNeo
12,495,Hoya San Nicolás,87.5,1353,45.42936288,Neotoma,NNeo
12,496,Hoya San Nicolás,102.5,1578,49.14285714,Neotoma,NNeo
12,497,Hoya San Nicolás,112.5,1745,48.12680115,Neotoma,NNeo
12,498,Hoya San Nicolás,117.5,1813,49.04109589,Neotoma,NNeo
12,499,Hoya San Nicolás,122.5,1884,61.01694915,Neotoma,NNeo
12,500,Hoya San Nicolás,127.5,1957,41.05571848,Neotoma,NNeo
12,501,Hoya San Nicolás,132.5,2031,37.87878788,Neotoma,NNeo
12,502,Hoya San Nicolás,137.5,2106,36.09467456,Neotoma,NNeo
12,503,Hoya San Nicolás,142.5,2184,49.71751412,Neotoma,NNeo
12,504,Hoya San Nicolás,147.5,2264,42.19653179,Neotoma,NNeo
12,505,Hoya San Nicolás,152.5,2370,43.78531073,Neotoma,NNeo
12,506,Hoya San Nicolás,162.5,2644,39.23705722,Neotoma,NNeo
12,507,Hoya San Nicolás,167.5,2793,51.85185185,Neotoma,NNeo
12,508,Hoya San Nicolás,172.5,2928,22.68041237,Neotoma,NNeo
12,509,Hoya San Nicolás,177.5,3050,35.83815029,Neotoma,NNeo
12,510,Hoya San Nicolás,182.5,3187,32.43967828,Neotoma,NNeo
12,511,Hoya San Nicolás,187.5,3340,33.16708229,Neotoma,NNeo
12,512,Hoya San Nicolás,192.5,3493,44.28969359,Neotoma,NNeo
12,513,Hoya San Nicolás,197.5,3648,45.28795812,Neotoma,NNeo
12,514,Hoya San Nicolás,202.5,3804,62.75071633,Neotoma,NNeo
12,515,Hoya San Nicolás,207.5,3958,72.06703911,Neotoma,NNeo
12,516,Hoya San Nicolás,212.5,4132,76.88022284,Neotoma,NNeo
12,517,Hoya San Nicolás,217.5,4327,71.66666667,Neotoma,NNeo
12,518,Hoya San Nicolás,222.5,4497,71.11716621,Neotoma,NNeo
12,519,Hoya San Nicolás,227.5,4643,73.86363636,Neotoma,NNeo
12,520,Hoya San Nicolás,237.5,5065,62.16216216,Neotoma,NNeo
12,521,Hoya San Nicolás,247.5,5346,61.64772727,Neotoma,NNeo
12,522,Hoya San Nicolás,252.5,5451,68.75,Neotoma,NNeo
12,523,Hoya San Nicolás,262.5,5673,66.75900277,Neotoma,NNeo
12,524,Hoya San Nicolás,268,5821,56.28415301,Neotoma,NNeo
12,525,Hoya San Nicolás,277.5,6063,71.24681934,Neotoma,NNeo
12,526,Hoya San Nicolás,288.5,6365,67.11229947,Neotoma,NNeo
12,527,Hoya San Nicolás,303.5,6668,50,Neotoma,NNeo
12,528,Hoya San Nicolás,315.5,6882,58.19672131,Neotoma,NNeo
12,529,Hoya San Nicolás,330.5,7193,62.77915633,Neotoma,NNeo
12,530,Hoya San Nicolás,340.5,7407,67.49311295,Neotoma,NNeo
12,531,Hoya San Nicolás,355.5,7700,66.48044693,Neotoma,NNeo
12,532,Hoya San Nicolás,365.5,7889,57.82493369,Neotoma,NNeo
12,533,Hoya San Nicolás,375.5,8080,48.64864865,Neotoma,NNeo
12,534,Hoya San Nicolás,380.5,8183,51.1627907,Neotoma,NNeo
12,535,Hoya San Nicolás,385.5,8286,43.17617866,Neotoma,NNeo
12,536,Hoya San Nicolás,390.5,8389,43.79746835,Neotoma,NNeo
12,537,Hoya San Nicolás,395.5,8503,51.18110236,Neotoma,NNeo
12,538,Hoya San Nicolás,400.5,8613,50.83798883,Neotoma,NNeo
12,539,Hoya San Nicolás,405.5,8714,55.52238806,Neotoma,NNeo
12,540,Hoya San Nicolás,415,8893,61.23778502,Neotoma,NNeo
12,541,Hoya San Nicolás,479.5,10336,88.02816901,Neotoma,NNeo
12,542,Hoya San Nicolás,504.5,10858,91.51515152,Neotoma,NNeo
13,543,Laguna Biajaca,5,-39,18.53281853,Neotoma,NNeo
13,544,Laguna Biajaca,10,-11,18.97321429,Neotoma,NNeo
13,545,Laguna Biajaca,15,17,23.56687898,Neotoma,NNeo
13,546,Laguna Biajaca,20,44,27.07581227,Neotoma,NNeo
13,547,Laguna Biajaca,25,72,21.61572052,Neotoma,NNeo
13,548,Laguna Biajaca,30,99,25.93856655,Neotoma,NNeo
13,549,Laguna Biajaca,35,126,33.33333333,Neotoma,NNeo
13,550,Laguna Biajaca,40,153,34.90566038,Neotoma,NNeo
13,551,Laguna Biajaca,45,180,33.57664234,Neotoma,NNeo
13,552,Laguna Biajaca,50,207,50,Neotoma,NNeo
13,553,Laguna Biajaca,55,235,44.96855346,Neotoma,NNeo
13,554,Laguna Biajaca,60,263,36.77419355,Neotoma,NNeo
13,555,Laguna Biajaca,65,289,30.46357616,Neotoma,NNeo
13,556,Laguna Biajaca,70,317,36.77419355,Neotoma,NNeo
13,557,Laguna Biajaca,75,345,23.40966921,Neotoma,NNeo
13,558,Laguna Biajaca,80,369,16.89750693,Neotoma,NNeo
13,559,Laguna Biajaca,85,391,16.56050955,Neotoma,NNeo
13,560,Laguna Biajaca,90,412,11.61825726,Neotoma,NNeo
13,561,Laguna Biajaca,95,435,55.88235294,Neotoma,NNeo
13,562,Laguna Biajaca,100,461,43.65079365,Neotoma,NNeo
13,563,Laguna Biajaca,105,486,19.94047619,Neotoma,NNeo
13,564,Laguna Biajaca,110,512,63.52201258,Neotoma,NNeo
13,565,Laguna Biajaca,115,537,26.99386503,Neotoma,NNeo
13,566,Laguna Biajaca,120,562,42.85714286,Neotoma,NNeo
13,567,Laguna Biajaca,135,629,50,Neotoma,NNeo
13,568,Laguna Biajaca,140,646,58.33333333,Neotoma,NNeo
13,569,Laguna Biajaca,145,663,32.27848101,Neotoma,NNeo
13,570,Laguna Biajaca,150,680,25.89928058,Neotoma,NNeo
13,571,Laguna Biajaca,155,697,15.12605042,Neotoma,NNeo
13,572,Laguna Biajaca,200,866,51.47058824,Neotoma,NNeo
13,573,Laguna Biajaca,205,890,76.04166667,Neotoma,NNeo
13,574,Laguna Biajaca,210,914,60.17897092,Neotoma,NNeo
13,575,Laguna Biajaca,215,939,57.48031496,Neotoma,NNeo
13,576,Laguna Biajaca,220,963,65.88235294,Neotoma,NNeo
13,577,Laguna Biajaca,225,987,67.3992674,Neotoma,NNeo
13,578,Laguna Biajaca,230,1012,75.17006803,Neotoma,NNeo
13,579,Laguna Biajaca,235,-39,18.53281853,Neotoma,NNeo
14,580,Lake Patzcuaro,623,23,92.67399267,Neotoma,NNeo
14,581,Lake Patzcuaro,626,68,89.96539792,Neotoma,NNeo
14,582,Lake Patzcuaro,631,142,85.18518519,Neotoma,NNeo
14,583,Lake Patzcuaro,639,262,84.15841584,Neotoma,NNeo
14,584,Lake Patzcuaro,647,382,86.25,Neotoma,NNeo
14,585,Lake Patzcuaro,655,501,87.22044728,Neotoma,NNeo
14,586,Lake Patzcuaro,665,645,84.6875,Neotoma,NNeo
14,587,Lake Patzcuaro,675,791,79.05405405,Neotoma,NNeo
14,588,Lake Patzcuaro,685,937,85.11904762,Neotoma,NNeo
14,589,Lake Patzcuaro,705,1231,82.85714286,Neotoma,NNeo
14,590,Lake Patzcuaro,715,1386,86.42384106,Neotoma,NNeo
14,591,Lake Patzcuaro,725,1541,83.83838384,Neotoma,NNeo
14,592,Lake Patzcuaro,735,1696,87.98701299,Neotoma,NNeo
14,593,Lake Patzcuaro,745,1848,86.09467456,Neotoma,NNeo
14,594,Lake Patzcuaro,755,2002,83.33333333,Neotoma,NNeo
14,595,Lake Patzcuaro,765,2155,87.02531646,Neotoma,NNeo
14,596,Lake Patzcuaro,775,2308,87.20538721,Neotoma,NNeo
14,597,Lake Patzcuaro,805,2782,94.21768707,Neotoma,NNeo
14,598,Lake Patzcuaro,815,2944,96.68049793,Neotoma,NNeo
14,599,Lake Patzcuaro,825,3098,95.61128527,Neotoma,NNeo
14,600,Lake Patzcuaro,835,3244,84.76821192,Neotoma,NNeo
14,601,Lake Patzcuaro,845,3390,82.90322581,Neotoma,NNeo
14,602,Lake Patzcuaro,855,3534,89.62962963,Neotoma,NNeo
14,603,Lake Patzcuaro,865,3699,84.88745981,Neotoma,NNeo
14,604,Lake Patzcuaro,875,3889,80.60606061,Neotoma,NNeo
14,605,Lake Patzcuaro,885,4082,93.4169279,Neotoma,NNeo
14,606,Lake Patzcuaro,905,4577,93.37539432,Neotoma,NNeo
14,607,Lake Patzcuaro,925,5395,97.42765273,Neotoma,NNeo
14,608,Lake Patzcuaro,945,6210,92.10526316,Neotoma,NNeo
14,609,Lake Patzcuaro,965,7034,95.60810811,Neotoma,NNeo
14,610,Lake Patzcuaro,985,7854,93.33333333,Neotoma,NNeo
14,611,Lake Patzcuaro,1005,8683,92.66055046,Neotoma,NNeo
14,612,Lake Patzcuaro,1025,9502,89.28571429,Neotoma,NNeo
14,613,Lake Patzcuaro,1065,11100,94.0397351,Neotoma,NNeo
14,614,Lake Patzcuaro,1105,12503,92.90780142,Neotoma,NNeo
14,615,Lake Patzcuaro,1145,13969,91.28787879,Neotoma,NNeo
14,616,Lake Patzcuaro,1185,15398,88.58131488,Neotoma,NNeo
14,617,Lake Patzcuaro,1225,16881,86.00682594,Neotoma,NNeo
14,618,Lake Patzcuaro,1265,18360,89.35483871,Neotoma,NNeo
14,619,Lake Patzcuaro,1305,19791,92.28650138,Neotoma,NNeo
14,620,Lake Patzcuaro,1345,21203,92.75862069,Neotoma,NNeo
14,621,Lake Patzcuaro,1385,22684,90.76433121,Neotoma,NNeo
14,622,Lake Patzcuaro,1425,24131,91.58249158,Neotoma,NNeo
14,623,Lake Patzcuaro,1445,24907,90.37037037,Neotoma,NNeo
14,624,Lake Patzcuaro,1485,26422,92.85714286,Neotoma,NNeo
14,625,Lake Patzcuaro,1505,27168,93.27217125,Neotoma,NNeo
14,626,Lake Patzcuaro,1545,28651,93.75,Neotoma,NNeo
14,627,Lake Patzcuaro,1585,29900,88.65248227,Neotoma,NNeo
14,628,Lake Patzcuaro,1625,30771,94.57831325,Neotoma,NNeo
14,629,Lake Patzcuaro,1660,31506,87.21311475,Neotoma,NNeo
14,630,Lake Patzcuaro,1685,32053,88.66666667,Neotoma,NNeo
14,631,Lake Patzcuaro,1705,32489,89.1025641,Neotoma,NNeo
14,632,Lake Patzcuaro,1745,33356,92.83387622,Neotoma,NNeo
14,633,Lake Patzcuaro,1785,34246,92.95302013,Neotoma,NNeo
14,634,Lake Patzcuaro,1825,35132,92.25589226,Neotoma,NNeo
14,635,Lake Patzcuaro,1865,36012,90.16393443,Neotoma,NNeo
14,636,Lake Patzcuaro,1905,36944,92.06349206,Neotoma,NNeo
14,637,Lake Patzcuaro,1945,37930,89.44281525,Neotoma,NNeo
14,638,Lake Patzcuaro,1965,38434,89.03508772,Neotoma,NNeo
14,639,Lake Patzcuaro,1995,39196,87.44394619,Neotoma,NNeo
14,640,Lake Patzcuaro,2025,39959,89.60573477,Neotoma,NNeo
14,641,Lake Patzcuaro,2065,40930,92.6910299,Neotoma,NNeo
14,642,Lake Patzcuaro,2085,41426,89.36170213,Neotoma,NNeo
14,643,Lake Patzcuaro,2110,42059,88.3161512,Neotoma,NNeo
15,644,Chalco Lake,10,45,39.73509934,Neotoma,NNeo
15,645,Chalco Lake,25,114,56.55339806,Neotoma,NNeo
15,646,Chalco Lake,35,159,57.05521472,Neotoma,NNeo
15,647,Chalco Lake,45,205,74.94692144,Neotoma,NNeo
15,648,Chalco Lake,55,250,86.60049628,Neotoma,NNeo
15,649,Chalco Lake,65,690,60.88435374,Neotoma,NNeo
15,650,Chalco Lake,75,1130,55.40275049,Neotoma,NNeo
15,651,Chalco Lake,85,1570,50.53763441,Neotoma,NNeo
15,652,Chalco Lake,95,2010,61.69429098,Neotoma,NNeo
15,653,Chalco Lake,105,2450,88.19875776,Neotoma,NNeo
15,654,Chalco Lake,115,2890,87.13080169,Neotoma,NNeo
15,655,Chalco Lake,125,3331,82.24043716,Neotoma,NNeo
15,656,Chalco Lake,135,3771,81.96721311,Neotoma,NNeo
15,657,Chalco Lake,145,4211,85.04273504,Neotoma,NNeo
15,658,Chalco Lake,163,5003,88.15789474,Neotoma,NNeo
15,659,Chalco Lake,173,5443,83.33333333,Neotoma,NNeo
15,660,Chalco Lake,183,5883,82.22698073,Neotoma,NNeo
15,661,Chalco Lake,193,6323,85.28827038,Neotoma,NNeo
15,662,Chalco Lake,203,6763,88.61283644,Neotoma,NNeo
15,663,Chalco Lake,213,7203,86.49706458,Neotoma,NNeo
15,664,Chalco Lake,223,7643,87.90697674,Neotoma,NNeo
15,665,Chalco Lake,233,8083,83.11965812,Neotoma,NNeo
15,666,Chalco Lake,243,8524,82.51028807,Neotoma,NNeo
15,667,Chalco Lake,253,8964,82.15613383,Neotoma,NNeo
15,668,Chalco Lake,261,9316,71.58878505,Neotoma,NNeo
15,669,Chalco Lake,271,9756,84.01826484,Neotoma,NNeo
15,670,Chalco Lake,281,10196,63.17991632,Neotoma,NNeo
15,671,Chalco Lake,291,10636,85.39042821,Neotoma,NNeo
15,672,Chalco Lake,301,11076,62.36786469,Neotoma,NNeo
15,673,Chalco Lake,316,11736,67.41854637,Neotoma,NNeo
15,674,Chalco Lake,321,11956,66.6023166,Neotoma,NNeo
15,675,Chalco Lake,368,13812,50.65789474,Neotoma,NNeo
15,676,Chalco Lake,378,13928,58.37696335,Neotoma,NNeo
15,677,Chalco Lake,398,14158,59.93150685,Neotoma,NNeo
15,678,Chalco Lake,408,14274,62.35955056,Neotoma,NNeo
15,679,Chalco Lake,418,14389,54.63917526,Neotoma,NNeo
15,680,Chalco Lake,428,14505,44.29708223,Neotoma,NNeo
15,681,Chalco Lake,438,14620,35.29411765,Neotoma,NNeo
15,682,Chalco Lake,448,14736,82.30088496,Neotoma,NNeo
15,683,Chalco Lake,458,14851,55.42168675,Neotoma,NNeo
15,684,Chalco Lake,468,14966,65.45454545,Neotoma,NNeo
15,685,Chalco Lake,488,15197,75.70621469,Neotoma,NNeo
15,686,Chalco Lake,498,15312,51.74825175,Neotoma,NNeo
15,687,Chalco Lake,508,15428,67.9558011,Neotoma,NNeo
15,688,Chalco Lake,518,15543,42.61744966,Neotoma,NNeo
15,689,Chalco Lake,528,15659,48.65771812,Neotoma,NNeo
15,690,Chalco Lake,538,15774,62.75167785,Neotoma,NNeo
15,691,Chalco Lake,548,15890,75.13661202,Neotoma,NNeo
15,692,Chalco Lake,558,16005,66.33333333,Neotoma,NNeo
15,693,Chalco Lake,563,16063,59.53488372,Neotoma,NNeo
15,694,Chalco Lake,568,16120,70.6043956,Neotoma,NNeo
15,695,Chalco Lake,618,16697,68.44660194,Neotoma,NNeo
15,696,Chalco Lake,628,16813,70.10676157,Neotoma,NNeo
15,697,Chalco Lake,633,16870,64.43298969,Neotoma,NNeo
15,698,Chalco Lake,638,16928,54.71698113,Neotoma,NNeo
15,699,Chalco Lake,648,17044,92.85714286,Neotoma,NNeo
15,700,Chalco Lake,658,17159,64.70588235,Neotoma,NNeo
15,701,Chalco Lake,663,17217,65.12455516,Neotoma,NNeo
15,702,Chalco Lake,668,17274,26.71755725,Neotoma,NNeo
15,703,Chalco Lake,678,17390,43.22580645,Neotoma,NNeo
15,704,Chalco Lake,683,17448,64.78873239,Neotoma,NNeo
15,705,Chalco Lake,693,17563,77.23880597,Neotoma,NNeo
15,706,Chalco Lake,698,17621,82.84671533,Neotoma,NNeo
15,707,Chalco Lake,708,17736,61.24031008,Neotoma,NNeo
15,708,Chalco Lake,713,17794,36.84210526,Neotoma,NNeo
15,709,Chalco Lake,718,17851,25.53191489,Neotoma,NNeo
15,710,Chalco Lake,728,17967,31.36094675,Neotoma,NNeo
15,711,Chalco Lake,738,18082,24.26778243,Neotoma,NNeo
15,712,Chalco Lake,748,18198,18.84057971,Neotoma,NNeo
15,713,Chalco Lake,757,18301,22.28915663,Neotoma,NNeo
15,714,Chalco Lake,762,18359,25.44378698,Neotoma,NNeo
15,715,Chalco Lake,767,18417,13.44537815,Neotoma,NNeo
15,716,Chalco Lake,771,18463,18.75,Neotoma,NNeo
15,717,Chalco Lake,777,18532,34.93449782,Neotoma,NNeo
15,718,Chalco Lake,782,18590,31.35888502,Neotoma,NNeo
15,719,Chalco Lake,787,18648,25.71428571,Neotoma,NNeo
15,720,Chalco Lake,792,18705,28.68525896,Neotoma,NNeo
15,721,Chalco Lake,797,18763,34.16370107,Neotoma,NNeo
15,722,Chalco Lake,802,18821,52.29885057,Neotoma,NNeo
15,723,Chalco Lake,807,18878,68.22429907,Neotoma,NNeo
15,724,Chalco Lake,837,19225,73.42657343,Neotoma,NNeo
16,725,Lake Tzib,1.53,821,48.97360704,Neotoma,NNeo
16,726,Lake Tzib,10.2,984,81.8877551,Neotoma,NNeo
16,727,Lake Tzib,20.4,1180,80.3125,Neotoma,NNeo
16,728,Lake Tzib,30.61,1383,85.45081967,Neotoma,NNeo
16,729,Lake Tzib,40.81,1580,84.74226804,Neotoma,NNeo
16,730,Lake Tzib,47.95,1759,88.43373494,Neotoma,NNeo
16,731,Lake Tzib,51.01,1837,79.10447761,Neotoma,NNeo
16,732,Lake Tzib,60.1,2094,80.49382716,Neotoma,NNeo
16,733,Lake Tzib,70.2,2387,75.64766839,Neotoma,NNeo
16,734,Lake Tzib,80.5,2687,87.46736292,Neotoma,NNeo
16,735,Lake Tzib,90.4,2968,84.41558442,Neotoma,NNeo
16,736,Lake Tzib,101.01,3276,71.39479905,Neotoma,NNeo
16,737,Lake Tzib,110.1,3541,73.42105263,Neotoma,NNeo
16,738,Lake Tzib,120.2,3838,68.59649123,Neotoma,NNeo
16,739,Lake Tzib,130.3,4051,77.51371115,Neotoma,NNeo
16,740,Lake Tzib,140.4,4258,55.58139535,Neotoma,NNeo
16,741,Lake Tzib,151.01,4473,51.41509434,Neotoma,NNeo
16,742,Lake Tzib,160.02,4655,57.6419214,Neotoma,NNeo
16,743,Lake Tzib,170.41,4865,68.75,Neotoma,NNeo
16,744,Lake Tzib,180.61,5070,64.9122807,Neotoma,NNeo
16,745,Lake Tzib,190.92,5282,68.27956989,Neotoma,NNeo
16,746,Lake Tzib,201.03,5487,8.278145695,Neotoma,NNeo
16,747,Lake Tzib,220.6,5876,80.55555556,Neotoma,NNeo
16,748,Lake Tzib,230.93,6089,80.41958042,Neotoma,NNeo
16,749,Lake Tzib,241.24,6298,77.84431138,Neotoma,NNeo
16,750,Lake Tzib,247.42,6425,78.60962567,Neotoma,NNeo
20,751,Arrepentimientos,0.25,-50,88.92803221,Neotoma,Nneo
20,752,Arrepentimientos,0.75,-29,85.2991453,Neotoma,Nneo
20,753,Arrepentimientos,1.75,16,77.77777778,Neotoma,Nneo
20,754,Arrepentimientos,2.75,61,90.7120743,Neotoma,Nneo
20,755,Arrepentimientos,3.75,106,91.61290323,Neotoma,Nneo
20,756,Arrepentimientos,4.75,153,88.54337152,Neotoma,Nneo
20,757,Arrepentimientos,5.75,197,84.96240602,Neotoma,Nneo
20,758,Arrepentimientos,6.75,246,82.90322581,Neotoma,Nneo
20,759,Arrepentimientos,7.8595,314,80.33282905,Neotoma,Nneo
20,760,Arrepentimientos,9.0055,385,82.28663446,Neotoma,Nneo
20,761,Arrepentimientos,10.1515,457,68.4698609,Neotoma,Nneo
20,762,Arrepentimientos,11.2975,534,58.34710744,Neotoma,Nneo
20,763,Arrepentimientos,12.4435,610,57.51138088,Neotoma,Nneo
20,764,Arrepentimientos,13.5895,706,47.95918367,Neotoma,Nneo
20,765,Arrepentimientos,14.7355,817,43.56435644,Neotoma,Nneo
20,766,Arrepentimientos,15.8815,930,33.33333333,Neotoma,Nneo
20,767,Arrepentimientos,17.0275,1046,36.42384106,Neotoma,Nneo
20,768,Arrepentimientos,18.1735,1172,32.11314476,Neotoma,Nneo
20,769,Arrepentimientos,19.3195,1326,31.72932331,Neotoma,Nneo
